rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-5448-org,   annabelle, constance, 191, majura avenue, , pimlico, 4224, nsw, 19950215, , 03 69603469, 7898343, 1
rec-284-org,   maya, commons, 76, barraclough crescent, belgrave arcade, yorkeys knob, 5092, vic, 19990923, 28, 08 81875257, 5668329, 8
rec-8305-org,   ella, coffey, 26, walker crescent, , wahroonga, 4610, qld, 19961107, 35, 08 39810336, 1341344, 6
rec-7043-org,   brooke, monssen, 3, kambah vlge, hibiscus retirement village, corrimal, 2560, nsw, 19960126, 24, 02 45258114, 8955231, 4
rec-3456-org,   bridget, ryan, 11, waite street, , farrer, 2036, qld, 19970612, 26, 02 73867845, 5208071, 5
rec-1760-org,   nathan, kellow, 8, john cleland crescent, peak view, balwyn north, 3121, nsw, 19920322, 29, 07 65423044, 2696911, 5
rec-3266-org,   , boase, 249, christmas street, , picnic point, 4806, nsw, 19920606, 33, 02 58622399, 2625685, 2
rec-4037-org,   ethan, needham, 170, macdowell street, , moorabbin, 6060, nsw, , 30, 04 28738575, 6965627, 3
rec-4023-org,   marcus, nevin, 44, bailey place, , byford, 2519, qld, 19980223, 10, 07 43038925, 8354677, 4
rec-8419-org,   jacob, donaldson, 22, duffy street, , nunawading, 2428, vic, 19900925, 35, 08 10784922, 2052414, 0
rec-7587-org,   bella, oats, 108, norman street, , north sydney, 2390, nsw, , 35, 04 86989795, 4344402, 2
rec-7047-org,   john, pringle, 4, annand place, , ballarat, 4551, qld, 19900722, , 07 41658669, 3224104, 6
rec-6776-org,   tarnia, matthews, 10, maxworthy street, thistledoo, pakenham, 2650, qld, 19990827, 28, 02 59175102, 1439426, 6
rec-6310-org,   rebecca, wiseman, 5, mount vernon drive, top spot, dunoon, 3058, nsw, 19910420, 21, , 4604387, 8
rec-5093-org,   , nicolle, 5, broome crescent, kyree, revesby, 5374, nsw, 19981030, 27, 04 21038322, 5111505, 2
rec-6046-dup-0, jessica, ballantnye, 20, rochford street, marungi park, helensburg, 3929, nsw, 19961105, 33, 02 17940969, 4734553, 8
rec-8191-org,   andrew, tiggeman, 33, dumas street, sheep station, currajong, 3976, sa, 19991113, , 02 07957267, 8406807, 4
rec-6680-org,   wil, , 24, raymond street, , springbrook, 2030, , 19920515, 36, 08 91004180, 6815026, 6
rec-7590-org,   christopher, ryan, 191, doyle terrace, , taylorville, 2065, qld, 19940219, 33, 02 56824378, 5440704, 0
rec-4859-org,   benjamin, gergely, 157, lhotsky street, , gumdale, 3201, vic, 19970508, 30, 03 14779530, 9498998, 7
rec-5554-org,   isabelle, paterson, 11, goldsworthy place, , camperdown, 7250, nsw, , , 03 58113970, 6935539, 9
rec-8227-org,   james, , 17, scottsdale street, , miami, 5211, qld, 19901023, , 08 11191883, 1713104, 0
rec-7978-org,   molly, dorling, 5, macgregor street, fenner hall, nunawading, 3073, sa, 19970418, 19, 04 48823881, 9048220, 7
rec-2439-org,   delaney, wilczek, 9, mackay crescent, st mathews retmnt, emu park, 4872, , 19991211, 37, 03 99101978, 7216877, 7
rec-4628-org,   april, rana, 9, khull crescent, , niagara park, 2502, , 19930519, 26, 04 09333173, 8616638, 8
rec-162-org,   lucas, mcelwee, 8, treharne place, , carine, 4031, vic, , , 03 80084516, 4753683, 1
rec-424-org,   emiily, jeffries, 6, , aralee, brighton, 3690, nsw, , , 04 67831438, 5531846, 2
rec-6227-org,   kiana, mortlock, 392, howie court, , vermont, 3858, nsw, 19961130, 12, 03 75805003, 6629388, 9
rec-5610-dup-0, thomas, wheatley, 29, gilmore cescent, mount patrick, gordonvale, 5076, qld, 19921127, 32, 08 76381371, 8526903, 4
rec-4673-org,   karli, mccarthy, 22, lomman place, , blackmans bay, 3305, act, 19960417, 32, 04 98627236, 2284214, 1
rec-4773-org,   phoebe, lowe, , hosking place, , toorak, 4069, vic, 19970301, 35, 03 74044100, 8607808, 0
rec-6559-org,   daniel, pulford, 50, longmore crescent, berkeley vlge, elbow valley, 4075, wa, 19971105, 30, 02 41117975, 8418365, 2
rec-4814-org,   isabelle, drechsler, 58, hannam place, , charlestown, 3127, wa, 19980715, 37, 03 58566369, 3605703, 4
rec-141-org,   jared, onus, 322, castieau street, rowethorpe, jerrabomberra, 6281, nsw, 19921201, 38, 03 02819890, 3958518, 2
rec-5714-org,   riley, burman, 4, wilkins street, , naremburn, 2097, vic, 19980828, 30, 07 40220689, 8306738, 2
rec-6178-org,   tiarna, petersen, 71, bastin place, siesta caravn park, revesby, 4500, qld, 19991217, , 08 94896023, 6734775, 0
rec-8200-org,   christopher, wingate, 15, wanganeen avenue, , , 3810, qld, 19951101, , 04 27439343, 4504978, 2
rec-2275-org,   jacqueline, reid, 9, roseworthy crescent, , toowoomba, 2795, sa, 19970726, 24, 03 57486776, 5785459, 1
rec-3676-org,   holly, gripton, 107, lethbridge street, , , 2038, vic, 19930415, 30, 02 07700081, 3995283, 8
rec-8029-org,   deakin, ganev, 13, eppalock street, , orange, 5041, nsw, 19951220, 26, 02 04270374, 6825120, 7
rec-763-org,   pino, nirta, 10, bennetts close, , minto, 2322, nsw, 19901225, 22, 02 67748643, 9764623, 4
rec-7183-org,   brooke, leslie, 22, vonwiller crescent, fig trees, humpty doo, 2228, qld, 19940713, , 02 15113923, 2964624, 8
rec-1581-org,   jeremy, campbell, 26, downard street, buckamall, corio, 3153, vic, 19980219, 24, 03 05887401, 1530867, 4
rec-2165-org,   tristan, campbell, 23, macrossan crescent, brentwood vlge, clayfield, 6151, vic, 19940801, 21, 02 93973507, 2189219, 8
rec-2252-org,   harriet, campbell, 3, ashby circuit, , west perth, 5022, nsw, 19940806, 27, 04 68947055, 6899236, 6
rec-3635-org,   michael, stephenson, 41, maxworthy street, , elwood, 3161, vic, 19940729, , 02 92759178, 4549339, 9
rec-3019-org,   emma, paterson, 3, atherton street, fairlight, salisbury heights, 3129, vic, 19980620, 25, , 3806259, 4
rec-1022-org,   taliah, white, 45, meacham place, sect 1488, corowa, 3138, nsw, 19960519, 28, 07 75577323, 2120061, 3
rec-5800-org,   mitchell, excell, 15, kevin street, , ulladulla, 7000, qld, 19940828, 40, 03 06470323, 5380278, 6
rec-5564-dup-0, , marinos, 37, blair street, , lowohof, 2088, qld, 19900214, 37, 02 36251109, 9545975, 2
rec-7446-org,   ella, browne, 29, mcgill street, , nunawading, 2642, nsw, 19920505, 35, 07 99087306, 6377498, 3
rec-1228-org,   ebony, simmonds, 3, grey street, , casula, 4069, wa, 19940726, 27, 03 33798459, 2658968, 7
rec-6508-org,   sophie, matthews, 18, , , coffs harbour, 6571, nsw, 19950523, 37, 08 14111292, 7329226, 7
rec-2178-org,   jason, covino, 5, rooney place, st johnof god hospital, dayboro, 6022, nsw, 19920911, , 03 05832674, 3195160, 2
rec-6921-dup-1, koula, liabis, 3, wybalena grove, sefton prk, woolgoolga, 5118, qld, 19950323, 37, 02 76967739, 8748915, 7
rec-7458-org,   harrison, mavrangelos, 21, rosella street, , noble park, 2527, nsw, 19920717, 37, 08 30464079, 1862419, 2
rec-781-org,   keahley, green, 13, molvig street, banana shed, thornlands, 4556, nsw, 19931129, 26, 04 30496006, 1518452, 8
rec-1333-org,   rachel, leaford, 15, ebden street, wealdbarns, sunnybank, 4301, qld, , , 07 10933851, 1882013, 3
rec-6359-dup-0, michaell, riddoch, 570, jerrabomberra avenue, , rose bay, 6258, , 19971121, 33, 08 48178022, 6530829, 6
rec-539-org,   alana, berry, 3, , manning village, chester hill, 2154, qld, 19960815, , 07 53479670, 7401374, 9
rec-4276-org,   flynn, dieckmann, 78, waratah street, brentwood vlge, seymour, 3188, nsw, 19980501, 29, 08 95362413, 8721865, 6
rec-2629-org,   xavier, bloomfield, 8, de chair street, , murray bridge, 2154, vic, 19930415, 29, 02 67628871, 8069876, 6
rec-5477-org,   finn, smeaton, 2, shackleton circuit, , lillian rock, 4740, , 19940920, 32, 02 97399006, 6639919, 8
rec-1536-org,   jessica, alcoe, 20, jansz crescent, , yagoona, 4551, , 19990224, 34, 02 13728792, 6960420, 9
rec-247-org,   mia, wheatley, 32, gleeson place, , spearwood, 6023, nsw, 19930127, , 03 95102028, 8283840, 4
rec-5684-org,   thomas, , 27, jansz crescent, montessa heights, christie downs, 3806, vic, 19900315, , 04 95957681, 6400194, 1
rec-7970-org,   amy, tidey, 125, crease place, , new farm, 3171, sa, 19921017, 28, 07 83637641, 4612428, 8
rec-6015-dup-0, brooklhn, , 127, howitt street, , bongaree, 2049, wa, , 33, 07 24435006, 5878389, 9
rec-3202-org,   riley, neufeld, 28, daintree crescent, mayflower retrmnt vlge, biggera waters, 6102, vic, 19990225, 24, 02 33078428, 6515945, 2
rec-2433-org,   mia, madigan, 42, brid place, , urana, 2250, vic, 19951116, 29, 03 83731812, 4361227, 6
rec-1110-org,   lachlan, sherriff, 6, theodore street, tantallon, valley view, 2029, vic, 19910131, 27, 07 79447011, 9695212, 7
rec-7750-org,   amber, reid, 45, antill street, , yarraville, 4007, wa, , 27, 03 16630293, 6359508, 1
rec-6510-org,   kyle, lavender, 33, launceston street, , chittaway point, 2795, vic, 19981210, 33, 02 70060319, 9727050, 5
rec-1021-org,   lara, samedani, 54, howitt street, palm grove, caulfield north, 5243, nsw, 19961028, 27, 07 15695502, 8138668, 7
rec-7481-org,   lachlan, ryan, 43, temperley street, , maryborough, 3111, sa, 19940616, 27, 08 90274020, 5560982, 9
rec-655-dup-1, zali, tittoto, 11, haverfield place, , wilson, 5062, , 19980417, , 02 09041013, 6599833, 3
rec-4714-org,   bailey, dukic, 25, nanda place, , carlingford, 5211, qld, 19900811, 21, 07 64510659, 9915611, 5
rec-4984-org,   samuel, sax, 18, kardang street, , woods point, 4215, vic, , 33, 04 77471698, 9217034, 3
rec-1168-org,   lynton, donaldson, 13, lyndon street, , salter point, 6110, nsw, 19931114, 30, 02 21187868, 7498702, 2
rec-1343-dup-0, jye, noble, 54, fitchettmsttreet, , arundel, 2039, vic, 19950502, , 07 88671336, 6945969, 1
rec-367-org,   rachel, pacey, 273, heard street, kangaroo grnd, rosebud south, 2100, vic, 19940411, 44, , 2576475, 6
rec-461-org,   blake, urvet, 2, amadeus place, , scarness, 3400, , 19971205, 13, 08 84169345, 9754659, 7
rec-2378-org,   amy, webb, 17, gask place, , yarrawonga, 3136, wa, 19970709, 38, 04 58731805, 3680384, 1
rec-4576-dup-0, marcus, geoqge, 80, bush street, , atherton, 2482, qld, , 25, 04 87856593, 2861394, 0
rec-7943-org,   joshua, doody, 125, , , birkdale, 3054, wa, 19980914, 30, 04 43466507, 6989238, 7
rec-914-org,   zachary, priest, 55, todd street, , warburton, 3756, nsw, 19980507, 33, 03 29038169, 8294920, 1
rec-2080-dup-0, harley, kingsjley, 3, packer street, , , 2484, nsw, 19970321, 32, 07 33612112, 7288260, 4
rec-7668-org,   tara, noble, 33, caley crescent, zeevoo, campsie, 2111, sa, 19950312, 33, 04 00126201, 6455054, 6
rec-2537-dup-0, tasman, coleman, 99, gye pace, , two rocks, 2322, qld, 19900125, 31, 02 88914259, 7553420, 1
rec-8064-org,   abby, blenkinsopp, 7, mofflin street, heritage est, keilor east, 6083, qld, 19960516, 36, 04 43722058, 7181715, 7
rec-8135-org,   sara, mcclelland, 14, gosse street, swallowfield, corrimal, 6108, sa, 19990222, 33, 03 00748249, 3674572, 4
rec-847-org,   isabella, eyles, 50, heydon crescent, , hoppers crossing, 6030, nsw, 19900715, 33, 03 78227712, 2087844, 2
rec-2892-org,   gus, white, 149, captain cook crescent, geelong grove, tarragindi, 2478, nsw, 19980424, 34, 07 44931779, 3110333, 9
rec-7880-org,   rachel, nevin, 2, slessor crescent, shanan brae, andrews, 5162, vic, 19980520, , 02 04249738, 3724249, 8
rec-1524-org,   laetitia, mccambley, 414, northbourne avenue, , yeronga, 4217, qld, , 32, 04 27432002, 2341092, 3
rec-2812-org,   heath, etherington, 438, hunter street, , annandale, 2747, sa, 19990728, , 03 00098279, 5501526, 3
rec-4414-org,   jade, norton-baker, 32, falkiner place, , albury, 2093, vic, 19980328, 29, 03 91199217, 1483578, 8
rec-8118-org,   joshua, frew, 50, tauss place, , kincumber, 2672, nsw, 19910808, 23, 07 19160579, 3580368, 9
rec-2925-org,   andrew, spark, 19, ashley drive, bellhaven estate, ormeau, 2540, nsw, 19920204, 24, 02 69612680, 7586494, 5
rec-7347-org,   fergus, parr, 26, keene place, hidden valle, springwood, 6156, nsw, 19990226, 30, 03 78185616, 1744846, 7
rec-3897-org,   kaitlin, reimer, 742, churchill way, , nairne, 2612, nsw, 19910709, , 02 48341533, 1933659, 2
rec-8239-org,   sarah, oddy, 34, quandong street, loch snizort, carnegie, 6109, nsw, , 27, 08 51055218, 7374400, 5
rec-3834-org,   isabelle, myles, 19, hopetoun circuit, , frankston, 2145, nsw, 19910927, 26, 02 11554347, 1134225, 6
rec-7990-org,   samantha, jefferys, 6, vincent place, , black rock, 4565, wa, 19920829, 25, 07 20062166, 8068959, 0
rec-229-org,   wade, thorpe, 45, boulton close, , beaumaris, 2478, qld, 19941230, 29, 07 59965625, 5218570, 3
rec-931-org,   william, wilde, 309, sherbrooke street, shack 118, mitcham, 3184, nsw, 19950829, 37, 02 15783666, 7022290, 0
rec-1980-org,   sam, pinny, 17, milson street, australia fair medical west centre, gawler east, 4671, act, , 24, 02 06572726, 4140345, 6
rec-200-org,   christian, obsivac, 93, hanna street, , dalby, 4127, nsw, 19900429, 35, 02 56552797, 3309122, 8
rec-943-org,   matthew, kempton, 26, mandurah place, , surfers paradise, 4068, tas, 19910729, , 04 13109626, 6900305, 2
rec-2990-org,   sarah, merenda, 20, kelsall place, , little swanport, 3214, nsw, 19941228, 34, 08 57305436, 5075727, 5
rec-2469-org,   bailee, green, 19, weaver place, , banks, 4179, nsw, 19900323, , 02 94313636, 2503237, 0
rec-7164-org,   caitlin, mcvilly, 2, garanya street, , mulwala, 2161, wa, 19910428, 19, 03 45202226, 2109196, 9
rec-3957-org,   jack, webb, 61, wilkinson street, boonooloo, leichhardt, 4122, , 19981215, 31, 02 43545247, 4794919, 4
rec-6378-org,   jacynta, havriluk, 1, ferrett circuit, , oakleigh, 3135, sa, 19901124, 30, 07 46155653, 2701599, 3
rec-979-org,   tuscany, spicer, 17, fremantle drive, cottage rose, findon, 6030, vic, 19960210, 36, 08 92888353, 9475666, 2
rec-3611-dup-0, tristan, noblf, 268, tuckson poace, , rosebud, 6285, , 19900608, 42, 03 88862492, 7295564, 1
rec-4590-org,   jasmine, blake, 55, kleinig street, , west croydon, 2506, wa, 19900520, 19, 08 41239828, 3464910, 5
rec-8217-org,   aiden, thorpe, 63, golding place, , thornbury, 7250, nsw, 19911002, 35, 08 38078705, 4399706, 0
rec-8484-org,   connor, stoker, , monson place, , glenwood, 3196, nsw, 19990115, 27, 02 26239067, 2486076, 0
rec-7498-org,   liam, woodmansee, 6, mouat street, llandina, bittern, 2580, tas, 19910905, 6, 07 07279081, 8549408, 5
rec-2581-org,   hayley, berry, 179, stapylton street, , laverton, 2021, sa, , 27, 02 39255672, 1388404, 3
rec-6181-org,   shaun, duxfield, 41, nardoo crescent, , beaumont, 6530, sa, , 25, 04 20461512, 2332816, 9
rec-676-org,   esther, campbell, 12, kevin street, , rosebud, 6260, nsw, 19960331, 26, 04 72671698, 4290860, 5
rec-340-org,   lia, herbert, 5, diamond street, optima lodge, pymble, 2250, qld, 19921221, 21, 04 09174093, 2284975, 0
rec-6437-org,   jayden, paine, 15, , melima, mulgrave east, 2198, vic, 19930721, 37, 08 42665589, 4055981, 8
rec-6395-org,   sophie, reid, 3, , , campsie, 5110, nsw, , 35, 02 48977444, 9352743, 5
rec-5962-org,   caitlin, stanek, 44, allott place, brentwood vlge, bidwill, , qld, 19910123, 13, 08 92039566, 4087288, 9
rec-4927-dup-0, mikhaxla, ryan, 1, , , armidale, 4502, wa, , , 08 26998935, 9719344, 9
rec-7197-org,   trent, pinto, 22, lomatia place, kookaburra village, sunshine, 4123, sa, , 25, 07 42244406, 2957375, 9
rec-4039-org,   meggie, morrison, 25, kingsford smith drive, , , , nsw, 19971004, 29, 02 16593377, 3667891, 3
rec-897-org,   caleb, coleman, 171, fullwood street, underwood, lakes entrance, 7015, vic, 19951225, 29, 08 28341476, 2273856, 0
rec-2561-dup-0, andie, thackeray, 8, cambridge street, , strafford, 5352, wa, 19910172, 27, 03 93446052, 6914039, 1
rec-7385-org,   kelsey, au, 1, rowntree crescent, brentwood village, winston hills, 3192, sa, 19940604, 40, 04 08535400, 9855415, 2
rec-5578-org,   allegra, hyland, 50, couchman crescent, tundarra, coolamon, 2750, vic, 19900928, , 02 03557666, 5288285, 5
rec-1626-org,   catherine, meaney, 51, davis street, , dayboro, 3029, wa, 19920112, 30, 04 23013778, 4810421, 6
rec-372-org,   tayah, dieckmann, 29, broome crescent, , moorabbin, 4740, , 19930326, 32, 04 86627342, 2795820, 2
rec-152-org,   samuel, stanley, 32, buller crescent, moriah, surrey hills, 6705, , 19960606, 6, 02 20921654, 4997892, 2
rec-339-org,   tiana, coady, 277, kett street, , watsonia, 3101, qld, 19911009, 34, 08 93386614, 9304022, 2
rec-3931-org,   nicholas, stivers, 14, maplestone place, , julatten, 2423, act, , , 07 11060920, 6112205, 6
rec-140-org,   amy, gilfedder, 4, hillebrand street, inglewood, wahroonga, 5162, nsw, 19990202, , , 5048176, 5
rec-6992-dup-1, jackson, stanlcy, 10, dines place, , granville, 7010, tas, 19990318, , , 7554927, 2
rec-6955-org,   angelina, hamblyn, 399, madigan street, villa 127, warialda rail, 6023, wa, 19940320, , 08 08203728, 7377611, 2
rec-506-org,   jake, passmore, 37, , , ascot, 2200, vic, 19961223, 30, 02 42646162, 3839500, 1
rec-1906-org,   jake, jarick, 17, ross smith crescent, , blacktown, 2087, qld, 19951101, 33, 08 38895363, 3890443, 2
rec-3707-dup-0, evangelia, flaubert, 257, parfitt crescent, , reservoir east, 2928, , 19960530, 36, , 8708531, 9
rec-8338-dup-1, joshua, cichanoski, 6, kinsella street, , silverwater, 5491, , 19950611, 37, 04 84284783, 8791141, 9
rec-2621-org,   connor, block, 120, mcaulay place, eventide homes, holt rock, 4068, vic, 19960523, , 08 08016004, 2271666, 9
rec-2535-org,   maddison, webb, 50, snowden place, , little mountain, 5051, , 19901012, 31, 02 22354012, 4404568, 4
rec-7252-org,   yana, nguyen, 77, upton street, avonwood, blacktown, 6608, qld, 19911107, 32, 08 20130607, 7261667, 5
rec-3248-dup-0, matthew, kunoth, 162, marcus clarke street, , dianella, 4035, vic, , 11, 08 64828652, 4214893, 1
rec-249-org,   lachlan, clarke, 174, discovery street, narangi, ballarat, 2153, wa, 19990627, 20, , 9488219, 0
rec-8021-org,   tess, bartel, 27, theodore street, , terrigal, 2148, vic, 19980720, 34, 04 95778096, 8508360, 1
rec-4426-org,   harriet, plumb, 36, majura avenue, strathavon, preston, 6721, vic, 19960408, , 07 76893474, 2006393, 9
rec-7060-org,   thomas, paterson, 115, nelson place, rowethorpe court units, werrington, 3938, qld, 19970930, 25, 02 22882768, 2229346, 4
rec-7952-org,   bryce, bransby, 11, o'neill street, edinburgh vlge, charmhaven, 3161, vic, 19900926, 29, 04 26908095, 1362392, 2
rec-1883-org,   gianni, mccarthy, 49, leighton street, 2nd hse lhs, highton, 6051, sa, 19950829, 13, 02 18067444, 6781011, 0
rec-3606-org,   amber, hislop, 11, mckay garden, , camp hill, 3150, sa, 19990202, 25, 07 66220859, 2952344, 4
rec-3820-org,   amy, mahony, 261, eady street, low glen dairy, brookfield, 7250, nsw, , 23, 08 23658015, 6405469, 7
rec-4597-dup-0, tiahana, matthews, 121, ingamells street, , surrey hills, 4510, nsw, 19980607, 35, , 2843279, 0
rec-7958-org,   zachary, blackwell, 49, wylly place, box-on, north bondi, 5071, nsw, 19931124, 31, 08 23772906, 5259902, 3
rec-8420-org,   sybella, prideaux, 22, antill street, , kingaroy, 3429, vic, , 29, 02 00994555, 1354765, 8
rec-2570-org,   billy, ryan, 12, boldrewood street, , hawks nest, 6210, nsw, 19971004, 37, 03 45900587, 7009913, 5
rec-6802-dup-0, juliana, auman, 5, vowles road, kersley mews, st albans, 2086, sa, 19900818, 21, 03 04671416, 8716392, 7
rec-4901-org,   michael, clarke, 36, lycett street, currumbin hill, mclaren flat, 3171, wa, 19900906, , 07 55169774, 7798211, 3
rec-6121-dup-1, kierra, colenan, 2801, tarrant crescent, , numeralla, 2303, sa, , 29, 04 30431668, 8232930, 8
rec-5527-org,   arabella, whiteley, 12, bannister garden, , yarrawonga, 2340, nsw, 19931121, 29, 04 48154220, 5629870, 6
